 134.03933413,  0.98526405
 132.34034071,  2.11939591
 134.74816247,  0.3842565
 137.68870161,  1.97825217
 140.43945842,  3.33875752
 139.31580018,  3.86402271
 137.92203918,  4.25094102
 139.01796386,  3.6350605
 136.12762163,  4.44685645
 130.30197784,  0.46053399
 140.29319623,  4.04697139
 139.51248171,  4.25922346
 138.41141357,  3.971777
 137.65426607,  2.23726264
 140.3506424, -1.27103999
 136.46168191,  4.34907208
 137.55983554,  1.73055876
 139.93647295,  1.62286902
 137.94519373,  2.7087737
 133.06181794,  0.39503348
 131.28910329,  1.43557713
 138.85583935,  3.40801871
 138.93829851,  1.30805636
 140.79219165,  4.45757025
 138.84487818,  3.31843484
 134.87803976,  1.72709376
 140.65514291,  0.05382849
 130.00734428,  0.40424423
 140.22321912,  1.62649635
 137.98849179,  3.53384824
 138.12525094,  4.26551354
 137.86564959,  4.20444333
 138.28398394,  3.0996571
 129.29815705, -0.05455955
 137.57270322,  3.30795342
 138.98800732, -1.12808707
 130.61113957,  1.66234041
 139.64393377,  0.13961931
 130.98006035,  0.49746349
 134.18891457,  1.09480248
 130.64983326,  1.82472234
 137.95205077,  3.44689146
 139.43657525,  2.12330661
 139.36924267,  2.52740533
 140.2088641,  3.73685574
 135.21205967, -0.60118091
 130.60260122,  1.69104618
 136.93558412,  3.69257197
 130.32201185, -0.2105835
 137.07698304,  1.44429844
 139.65179838,  2.86259065
 138.23354056,  1.99179506
 140.09936424,  0.58016015
 140.64985492,  3.75053495
 137.06349066,  4.42332732
 135.21682572,  3.90226959
 135.50272419,  2.01393962
 138.59453327,  0.48264878
 138.13002195,  2.23487109
 139.38751727,  3.14191999
 135.86598805,  3.22819737
 130.46636751, -0.14056179
 130.80794658,  0.58276139
 136.91606981,  4.35627684
 136.19871246,  0.29618927
 136.67353722,  2.9055917
 138.03773672,  4.02911491
 131.59251859,  1.73597763
 136.94625639,  3.91095786
 137.20205692,  2.30253925
 134.73926988,  2.43615521
 137.52397358,  0.79992225
 136.28121425,  1.88302843
 135.40633899,  1.20377615
 137.70764312,  4.15117295
 138.84780168,  3.50396664
 136.47008781,  2.99655547
 136.08816239, -0.46114762
 136.76859241,  4.21489921
 138.7463,  0.77068773
 137.23791137,  4.10143104
 137.10300936,  4.1156289
 134.77462574,  2.47948136
 137.63807057,  0.12002012
 136.47366181,  3.84374818
 139.64886641,  2.86215815
 136.33748736,  3.68985635
 137.10446714,  4.44255882
 138.53036936,  0.64012196
 128.88080553,  1.48390465
 139.45194254, -0.62325725
 135.04324786,  2.76497798
 135.52656002, -0.05604324
 137.88872634,  4.19729102
 136.36673229,  3.27326721
 139.46348527,  4.19753721
 140.25647035,  3.92274997
 136.22583432,  2.4240307
 137.09194859,  3.6498685
 136.67809929,  0.42939416
 132.36284113,  1.17982562
 137.91864795,  2.23581102
 136.88305975, -0.06272761
 129.84298302,  1.57899805
 137.20263418,  4.30064356
 140.68515627, -0.28313849
 136.57648651,  4.34748503
 140.67501534, -0.00769573
 135.89597973,  3.12699612
 137.48905238,  4.15078291
 139.70732672,  1.80075931
 128.80912354,  1.01715764
 137.89242799,  4.22835848
 138.03995969,  1.47689817
 137.73762646, -0.59795048
 137.18763564,  4.16289681
 130.55326443,  1.78433204
 137.19424958,  1.17029825
 133.99142354, -0.17107954
 133.92715446,  0.43320212
 140.59738858,  1.68831209
